idx,ticker,date,sentimento,sentimento_num,t0,ar_t0,ar_t1,car
8602,BBAS3,2023-10-05,NEUTRO,0,2023-10-05,0.0043324044349902875,0.0332236541402095,0.03755605857519979
8603,BBAS3,2023-10-02,NEUTRO,0,2023-10-02,0.005960267391129967,-0.003012809755950481,0.002947457635179486
8604,BBAS3,2023-10-11,POSITIVO,1,2023-10-11,0.0065310026502014284,0.005863875216006538,0.012394877866207967
8605,BBAS3,2023-10-13,NEGATIVO,-1,2023-10-13,0.005888824377310276,0.013975823263572874,0.01986464764088315
8606,BBAS3,2023-10-17,POSITIVO,1,2023-10-17,-0.004796880168034503,0.008542701038856317,0.0037458208708218144
8607,BBAS3,2023-10-15,POSITIVO,1,2023-10-16,0.014032932447402077,-0.004802562591869872,0.009230369855532205
8608,BBAS3,2023-10-27,NEUTRO,0,2023-10-27,-0.014899327280024043,-0.001722408160746423,-0.016621735440770467
8609,BBAS3,2023-10-05,POSITIVO,1,2023-10-05,0.0043324044349902875,0.0332236541402095,0.03755605857519979
9765,BBAS3,2024-12-16,NEGATIVO,-1,2024-12-16,-0.008664486102455772,0.00522293204774797,-0.003441554054707802
9766,BBAS3,2024-12-10,NEUTRO,0,2024-12-10,0.00155620574313461,0.014696601513686208,0.01625280725682082
9767,BBAS3,2024-12-09,POSITIVO,1,2024-12-09,-0.008789987332756818,0.0014529756252906574,-0.00733701170746616
9768,BBAS3,2024-12-02,NEUTRO,0,2024-12-02,-0.005705333896755578,0.007832651930774693,0.0021273180340191152
9769,BBAS3,2024-12-06,NEUTRO,0,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9770,BBAS3,2024-12-03,POSITIVO,1,2024-12-03,0.007882474389372536,0.012580440729339622,0.020462915118712156
9771,BBAS3,2024-12-11,NEUTRO,0,2024-12-11,0.014784801453165637,0.0046920924530326515,0.01947689390619829
9772,BBAS3,2024-12-05,NEGATIVO,-1,2024-12-05,0.0036084908986009443,-0.019594266501428606,-0.015985775602827663
9773,BBAS3,2024-12-11,POSITIVO,1,2024-12-11,0.014784801453165637,0.0046920924530326515,0.01947689390619829
9774,BBAS3,2024-12-17,NEUTRO,0,2024-12-17,0.0049130354398029255,-0.007146185988485959,-0.0022331505486830336
9775,BBAS3,2024-12-20,NEUTRO,0,2024-12-20,0.00313255106516685,0.000632420349820445,0.003764971414987295
9776,BBAS3,2024-12-11,NEGATIVO,-1,2024-12-11,0.014784801453165637,0.0046920924530326515,0.01947689390619829
9777,BBAS3,2024-12-27,NEUTRO,0,2024-12-27,0.0006507415636157927,0.0025123414271833082,0.003163082990799101
9778,BBAS3,2024-12-06,NEUTRO,0,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9779,BBAS3,2024-12-03,POSITIVO,1,2024-12-03,0.007882474389372536,0.012580440729339622,0.020462915118712156
6240,BBDC4,2023-11-09,NEGATIVO,-1,2023-11-09,0.004303825772980673,-0.027692792825487998,-0.023388967052507325
6241,BBDC4,2023-11-14,POSITIVO,1,2023-11-14,-0.0037795325473943264,0.025296765653735228,0.0215172331063409
6242,BBDC4,2023-11-07,NEUTRO,0,2023-11-07,0.021066855064101477,0.008443168279645506,0.029510023343746982
6243,BBDC4,2023-11-11,NEGATIVO,-1,2023-11-13,-0.016004821004429962,-0.003273940809816505,-0.019278761814246467
6244,BBDC4,2023-11-09,NEUTRO,0,2023-11-09,0.004303825772980673,-0.027692792825487998,-0.023388967052507325
6245,BBDC4,2023-11-23,NEUTRO,0,2023-11-23,0.023492840011610252,0.009867932233244052,0.0333607722448543
6246,BBDC4,2023-11-06,NEGATIVO,-1,2023-11-06,-0.002138162870601736,0.021070608639254758,0.018932445768653022
6247,BBDC4,2023-11-21,NEUTRO,0,2023-11-21,0.0014508230100953728,0.01859854863584142,0.020049371645936793
6248,BBDC4,2023-11-11,POSITIVO,1,2023-11-13,-0.016004821004429962,-0.003273940809816505,-0.019278761814246467
6249,BBDC4,2023-11-25,POSITIVO,1,2023-11-27,-0.006239720985117563,0.003498571129936321,-0.002741149855181242
6250,BBDC4,2023-11-01,NEUTRO,0,2023-11-01,-0.006852048327392449,0.020942360718097013,0.014090312390704563
6251,BBDC4,2023-11-24,POSITIVO,1,2023-11-24,0.009932422270951879,-0.006059888453385665,0.0038725338175662136
6252,BBDC4,2023-11-09,POSITIVO,1,2023-11-09,0.004303825772980673,-0.027692792825487998,-0.023388967052507325
6253,BBDC4,2023-11-24,POSITIVO,1,2023-11-24,0.009932422270951879,-0.006059888453385665,0.0038725338175662136
6254,BBDC4,2023-11-03,NEGATIVO,-1,2023-11-03,0.02096853567023172,-0.0023018003725126346,0.018666735297719086
3930,BPAC11,2024-04-18,NEGATIVO,-1,2024-04-18,-0.007427341840107165,-0.006895099233948905,-0.01432244107405607
3931,BPAC11,2024-04-30,POSITIVO,1,2024-04-30,-0.002737730474186524,0.009766513837780003,0.0070287833635934785
3932,BPAC11,2024-04-18,NEUTRO,0,2024-04-18,-0.007427341840107165,-0.006895099233948905,-0.01432244107405607
3933,BPAC11,2024-04-13,NEUTRO,0,2024-04-15,-0.014221304910672248,-0.0018442009914934315,-0.01606550590216568
3934,BPAC11,2024-04-23,NEUTRO,0,2024-04-23,-0.013291223759535157,0.0036568122005016606,-0.009634411559033496
3935,BPAC11,2024-04-22,NEGATIVO,-1,2024-04-22,0.016935478166690467,-0.013205400678610237,0.003730077488080231
3936,BPAC11,2024-04-18,NEUTRO,0,2024-04-18,-0.007427341840107165,-0.006895099233948905,-0.01432244107405607
3937,BPAC11,2024-04-13,POSITIVO,1,2024-04-15,-0.014221304910672248,-0.0018442009914934315,-0.01606550590216568
3938,BPAC11,2024-04-21,NEGATIVO,-1,2024-04-22,0.016935478166690467,-0.013205400678610237,0.003730077488080231
3939,BPAC11,2024-04-03,NEUTRO,0,2024-04-03,0.0016261671566596375,0.007489473618228599,0.009115640774888236
3940,BPAC11,2024-04-09,NEUTRO,0,2024-04-09,-0.011099238039506337,-0.018310780634883957,-0.029410018674390293
3941,BPAC11,2024-04-11,NEUTRO,0,2024-04-11,-0.0019253814590606691,0.0017347199250325098,-0.00019066153402815932
3942,BPAC11,2024-04-23,NEUTRO,0,2024-04-23,-0.013291223759535157,0.0036568122005016606,-0.009634411559033496
3943,BPAC11,2024-04-11,NEUTRO,0,2024-04-11,-0.0019253814590606691,0.0017347199250325098,-0.00019066153402815932
3944,BPAC11,2024-04-19,NEUTRO,0,2024-04-19,-0.006539950247524524,0.016873344654435227,0.010333394406910702
6270,BBDC4,2023-12-19,POSITIVO,1,2023-12-19,-0.005287427086575204,-0.006841029285438768,-0.012128456372013973
6271,BBDC4,2023-12-11,POSITIVO,1,2023-12-11,-0.005190334311181975,0.0005414744768462475,-0.004648859834335727
6272,BBDC4,2023-12-05,NEUTRO,0,2023-12-05,0.009593446931857413,0.00099995800155603,0.010593404933413443
6273,BBDC4,2023-12-21,POSITIVO,1,2023-12-21,-0.010446565235742267,0.010886865390700523,0.00044030015495825567
6274,BBDC4,2023-12-27,POSITIVO,1,2023-12-27,0.0016898382842674758,0.007628251166731493,0.009318089450998969
6275,BBDC4,2023-12-06,NEGATIVO,-1,2023-12-06,0.0013707423340115106,0.0002791827861187337,0.0016499251201302443
6276,BBDC4,2023-12-12,NEUTRO,0,2023-12-12,0.0005784939695105771,0.019350381801130065,0.01992887577064064
6277,BBDC4,2023-12-12,POSITIVO,1,2023-12-12,0.0005784939695105771,0.019350381801130065,0.01992887577064064
6278,BBDC4,2023-12-22,NEUTRO,0,2023-12-22,0.011013248075465783,-0.0027644481725298915,0.00824879990293589
6279,BBDC4,2023-12-18,POSITIVO,1,2023-12-18,0.0017180488534118106,-0.004767890464181411,-0.0030498416107696
6280,BBDC4,2023-12-14,NEUTRO,0,2023-12-14,0.007013561306295581,0.01596504911833138,0.022978610424626962
6281,BBDC4,2023-12-18,NEUTRO,0,2023-12-18,0.0017180488534118106,-0.004767890464181411,-0.0030498416107696
6282,BBDC4,2023-12-06,POSITIVO,1,2023-12-06,0.0013707423340115106,0.0002791827861187337,0.0016499251201302443
6283,BBDC4,2023-12-18,POSITIVO,1,2023-12-18,0.0017180488534118106,-0.004767890464181411,-0.0030498416107696
6284,BBDC4,2023-12-04,POSITIVO,1,2023-12-04,0.0039959791695517236,0.009587264306760372,0.013583243476312096
8610,BBAS3,2023-10-11,NEUTRO,0,2023-10-11,0.0065310026502014284,0.005863875216006538,0.012394877866207967
8611,BBAS3,2023-10-12,NEGATIVO,-1,2023-10-13,0.005888824377310276,0.013975823263572874,0.01986464764088315
8612,BBAS3,2023-10-03,POSITIVO,1,2023-10-03,-0.002223744937847343,0.0045720364849304,0.0023482915470830574
8613,BBAS3,2023-10-30,NEUTRO,0,2023-10-30,-0.0017366780927356102,-0.0076225344911342195,-0.00935921258386983
8614,BBAS3,2023-10-14,NEUTRO,0,2023-10-16,0.014032932447402077,-0.004802562591869872,0.009230369855532205
8615,BBAS3,2023-10-09,NEGATIVO,-1,2023-10-09,-0.01300677255418883,-0.013513129157394225,-0.026519901711583055
8616,BBAS3,2023-10-26,NEUTRO,0,2023-10-26,0.005634792407758047,-0.014946648267386311,-0.009311855859628263
8617,BBAS3,2023-10-17,POSITIVO,1,2023-10-17,-0.004796880168034503,0.008542701038856317,0.0037458208708218144
8618,BBAS3,2023-10-29,NEUTRO,0,2023-10-30,-0.0017366780927356102,-0.0076225344911342195,-0.00935921258386983
8619,BBAS3,2023-10-30,NEUTRO,0,2023-10-30,-0.0017366780927356102,-0.0076225344911342195,-0.00935921258386983
8620,BBAS3,2023-10-11,NEUTRO,0,2023-10-11,0.0065310026502014284,0.005863875216006538,0.012394877866207967
8621,BBAS3,2023-10-20,NEGATIVO,-1,2023-10-20,0.002767240360110193,0.000965582892654332,0.003732823252764525
8622,BBAS3,2023-10-25,NEUTRO,0,2023-10-25,0.006652540233452685,0.0055519738493478524,0.012204514082800537
8623,BBAS3,2023-10-23,NEUTRO,0,2023-10-23,0.0008291633821311886,-0.01257566128537702,-0.011746497903245832
8624,BBAS3,2023-10-13,NEUTRO,0,2023-10-13,0.005888824377310276,0.013975823263572874,0.01986464764088315
9780,BBAS3,2024-12-05,POSITIVO,1,2024-12-05,0.0036084908986009443,-0.019594266501428606,-0.015985775602827663
9781,BBAS3,2024-12-15,POSITIVO,1,2024-12-16,-0.008664486102455772,0.00522293204774797,-0.003441554054707802
9782,BBAS3,2024-12-06,POSITIVO,1,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9783,BBAS3,2024-12-22,POSITIVO,1,2024-12-23,0.0005408291065020854,0.01017684965479192,0.010717678761294005
9784,BBAS3,2024-12-01,POSITIVO,1,2024-12-02,-0.005705333896755578,0.007832651930774693,0.0021273180340191152
9785,BBAS3,2024-12-17,NEGATIVO,-1,2024-12-17,0.0049130354398029255,-0.007146185988485959,-0.0022331505486830336
9786,BBAS3,2024-12-10,NEUTRO,0,2024-12-10,0.00155620574313461,0.014696601513686208,0.01625280725682082
9787,BBAS3,2024-12-12,NEUTRO,0,2024-12-12,0.0042462280070585424,-0.006224282825052326,-0.0019780548179937837
9788,BBAS3,2024-12-05,NEGATIVO,-1,2024-12-05,0.0036084908986009443,-0.019594266501428606,-0.015985775602827663
9789,BBAS3,2024-12-20,NEGATIVO,-1,2024-12-20,0.00313255106516685,0.000632420349820445,0.003764971414987295
9790,BBAS3,2024-12-18,NEUTRO,0,2024-12-18,-0.006953377329959112,0.004256896369470583,-0.0026964809604885292
9791,BBAS3,2024-12-06,NEGATIVO,-1,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9792,BBAS3,2024-12-02,NEGATIVO,-1,2024-12-02,-0.005705333896755578,0.007832651930774693,0.0021273180340191152
9793,BBAS3,2024-12-06,NEGATIVO,-1,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9794,BBAS3,2024-12-03,NEGATIVO,-1,2024-12-03,0.007882474389372536,0.012580440729339622,0.020462915118712156
1605,PETR4,2024-05-14,NEGATIVO,-1,2024-05-14,-0.022164717163998388,-0.05658230787999384,-0.07874702504399222
1606,PETR4,2024-05-15,NEGATIVO,-1,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1607,PETR4,2024-05-14,NEGATIVO,-1,2024-05-14,-0.022164717163998388,-0.05658230787999384,-0.07874702504399222
1608,PETR4,2024-05-13,NEUTRO,0,2024-05-13,-0.004264243979892744,-0.021477500893236162,-0.025741744873128906
1609,PETR4,2024-05-24,POSITIVO,1,2024-05-24,-0.002963197554382873,0.008112556674686154,0.005149359120303281
1610,PETR4,2024-05-24,NEUTRO,0,2024-05-24,-0.002963197554382873,0.008112556674686154,0.005149359120303281
1611,PETR4,2024-05-15,NEUTRO,0,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1612,PETR4,2024-05-15,NEUTRO,0,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1613,PETR4,2024-05-16,NEGATIVO,-1,2024-05-16,-0.0325201232026698,-0.015551877310416238,-0.04807200051308604
1614,PETR4,2024-05-14,NEUTRO,0,2024-05-14,-0.022164717163998388,-0.05658230787999384,-0.07874702504399222
1615,PETR4,2024-05-29,POSITIVO,1,2024-05-29,0.00639592449347163,0.031341221697212596,0.037737146190684225
1616,PETR4,2024-05-21,NEUTRO,0,2024-05-21,0.00024151835571616619,0.029033323958137045,0.02927484231385321
1617,PETR4,2024-05-05,NEUTRO,0,2024-05-06,0.0069212626453542,0.005980149765737351,0.01290141241109155
1618,PETR4,2024-05-27,NEUTRO,0,2024-05-27,0.008061565875427355,0.02628287818201304,0.034344444057440394
1619,PETR4,2024-05-13,POSITIVO,1,2024-05-13,-0.004264243979892744,-0.021477500893236162,-0.025741744873128906
3945,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3946,BPAC11,2024-05-16,POSITIVO,1,2024-05-16,0.0018191553853265847,-0.01566505707568489,-0.013845901690358304
3947,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3948,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3949,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3950,BPAC11,2024-05-31,NEUTRO,0,2024-05-31,-0.00472924104103706,0.031442979655322105,0.026713738614285044
3951,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3952,BPAC11,2024-05-14,POSITIVO,1,2024-05-14,0.014677985369609094,0.025181925322457333,0.03985991069206643
3953,BPAC11,2024-05-10,NEUTRO,0,2024-05-10,0.013162169547509754,0.011174789600463255,0.024336959147973007
3954,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3955,BPAC11,2024-05-13,POSITIVO,1,2024-05-13,0.011260475123967443,0.014616425926573404,0.025876901050540847
3956,BPAC11,2024-05-14,NEUTRO,0,2024-05-14,0.014677985369609094,0.025181925322457333,0.03985991069206643
3957,BPAC11,2024-05-03,NEUTRO,0,2024-05-03,0.02130014172091204,-0.005144084099757727,0.016156057621154313
3958,BPAC11,2024-05-15,POSITIVO,1,2024-05-15,0.02527538302742206,0.0019446947564846018,0.02722007778390666
3959,BPAC11,2024-05-14,POSITIVO,1,2024-05-14,0.014677985369609094,0.025181925322457333,0.03985991069206643
6285,BBDC4,2023-12-12,NEGATIVO,-1,2023-12-12,0.0005784939695105771,0.019350381801130065,0.01992887577064064
6286,BBDC4,2023-12-21,POSITIVO,1,2023-12-21,-0.010446565235742267,0.010886865390700523,0.00044030015495825567
6287,BBDC4,2023-12-04,POSITIVO,1,2023-12-04,0.0039959791695517236,0.009587264306760372,0.013583243476312096
6288,BBDC4,2023-12-15,NEGATIVO,-1,2023-12-15,0.01598708419374934,0.001523497535130331,0.017510581728879673
6289,BBDC4,2023-12-12,POSITIVO,1,2023-12-12,0.0005784939695105771,0.019350381801130065,0.01992887577064064
6290,BBDC4,2023-12-13,POSITIVO,1,2023-12-13,0.019195291376676298,0.00694386088291697,0.02613915225959327
6291,BBDC4,2023-12-05,NEUTRO,0,2023-12-05,0.009593446931857413,0.00099995800155603,0.010593404933413443
6292,BBDC4,2023-12-21,NEGATIVO,-1,2023-12-21,-0.010446565235742267,0.010886865390700523,0.00044030015495825567
6293,BBDC4,2023-12-08,NEUTRO,0,2023-12-08,0.008213872128706803,-0.00520062432608146,0.003013247802625343
6294,BBDC4,2023-12-27,POSITIVO,1,2023-12-27,0.0016898382842674758,0.007628251166731493,0.009318089450998969
6295,BBDC4,2023-12-14,NEUTRO,0,2023-12-14,0.007013561306295581,0.01596504911833138,0.022978610424626962
6296,BBDC4,2023-12-21,NEUTRO,0,2023-12-21,-0.010446565235742267,0.010886865390700523,0.00044030015495825567
6297,BBDC4,2023-12-18,POSITIVO,1,2023-12-18,0.0017180488534118106,-0.004767890464181411,-0.0030498416107696
6298,BBDC4,2023-12-05,NEUTRO,0,2023-12-05,0.009593446931857413,0.00099995800155603,0.010593404933413443
6299,BBDC4,2023-12-18,NEUTRO,0,2023-12-18,0.0017180488534118106,-0.004767890464181411,-0.0030498416107696
1590,PETR4,2024-04-08,NEUTRO,0,2024-04-08,0.004200301031745356,-0.0031886402268333468,0.0010116608049120096
1591,PETR4,2024-04-10,POSITIVO,1,2024-04-10,0.026955812671070875,-0.00695648210922277,0.019999330561848105
1592,PETR4,2024-04-19,NEUTRO,0,2024-04-19,0.010934106358763332,0.020414968996778558,0.03134907535554189
1593,PETR4,2024-04-20,NEUTRO,0,2024-04-22,0.020609155163953934,-0.0005669703724427526,0.02004218479151118
1594,PETR4,2024-04-07,NEGATIVO,-1,2024-04-08,0.004200301031745356,-0.0031886402268333468,0.0010116608049120096
1595,PETR4,2024-04-12,NEUTRO,0,2024-04-12,-0.003113410648311241,0.011589445726881663,0.00847603507857042
1596,PETR4,2024-04-04,NEUTRO,0,2024-04-04,-0.014520060090130356,0.003173915364846299,-0.011346144725284057
1597,PETR4,2024-04-03,NEUTRO,0,2024-04-03,-0.007006766703780971,-0.014724470435618083,-0.021731237139399055
1598,PETR4,2024-04-20,NEUTRO,0,2024-04-22,0.020609155163953934,-0.0005669703724427526,0.02004218479151118
1599,PETR4,2024-04-27,NEGATIVO,-1,2024-04-29,0.006030028288334588,0.00789255578133129,0.013922584069665879
1600,PETR4,2024-05-15,POSITIVO,1,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1601,PETR4,2024-05-27,NEGATIVO,-1,2024-05-27,0.008061565875427355,0.02628287818201304,0.034344444057440394
1602,PETR4,2024-05-22,NEUTRO,0,2024-05-22,0.029223360631586946,-0.0020642960250415628,0.027159064606545383
1603,PETR4,2024-05-31,POSITIVO,1,2024-05-31,0.030917101559339112,-0.006577977497612606,0.024339124061726506
1604,PETR4,2024-05-14,NEGATIVO,-1,2024-05-14,-0.022164717163998388,-0.05658230787999384,-0.07874702504399222
9795,BBAS3,2024-12-06,NEGATIVO,-1,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9796,BBAS3,2024-12-16,NEUTRO,0,2024-12-16,-0.008664486102455772,0.00522293204774797,-0.003441554054707802
9797,BBAS3,2024-12-12,NEGATIVO,-1,2024-12-12,0.0042462280070585424,-0.006224282825052326,-0.0019780548179937837
9798,BBAS3,2024-12-23,NEUTRO,0,2024-12-23,0.0005408291065020854,0.01017684965479192,0.010717678761294005
9799,BBAS3,2024-12-23,POSITIVO,1,2024-12-23,0.0005408291065020854,0.01017684965479192,0.010717678761294005
9800,BBAS3,2024-12-18,NEUTRO,0,2024-12-18,-0.006953377329959112,0.004256896369470583,-0.0026964809604885292
9801,BBAS3,2024-12-16,POSITIVO,1,2024-12-16,-0.008664486102455772,0.00522293204774797,-0.003441554054707802
9802,BBAS3,2024-12-11,POSITIVO,1,2024-12-11,0.014784801453165637,0.0046920924530326515,0.01947689390619829
9803,BBAS3,2024-12-17,NEGATIVO,-1,2024-12-17,0.0049130354398029255,-0.007146185988485959,-0.0022331505486830336
9804,BBAS3,2024-12-06,NEUTRO,0,2024-12-06,-0.019312682112572258,-0.008865261735917255,-0.02817794384848951
9805,BBAS3,2024-12-23,NEUTRO,0,2024-12-23,0.0005408291065020854,0.01017684965479192,0.010717678761294005
9806,BBAS3,2024-12-18,NEUTRO,0,2024-12-18,-0.006953377329959112,0.004256896369470583,-0.0026964809604885292
9807,BBAS3,2024-12-10,NEUTRO,0,2024-12-10,0.00155620574313461,0.014696601513686208,0.01625280725682082
9808,BBAS3,2024-12-20,POSITIVO,1,2024-12-20,0.00313255106516685,0.000632420349820445,0.003764971414987295
9809,BBAS3,2024-12-02,NEUTRO,0,2024-12-02,-0.005705333896755578,0.007832651930774693,0.0021273180340191152
1620,PETR4,2024-05-16,NEUTRO,0,2024-05-16,-0.0325201232026698,-0.015551877310416238,-0.04807200051308604
1621,PETR4,2024-05-15,NEUTRO,0,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1622,PETR4,2024-05-15,NEUTRO,0,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1623,PETR4,2024-05-24,NEUTRO,0,2024-05-24,-0.002963197554382873,0.008112556674686154,0.005149359120303281
1624,PETR4,2024-05-26,NEUTRO,0,2024-05-27,0.008061565875427355,0.02628287818201304,0.034344444057440394
1625,PETR4,2024-05-25,NEGATIVO,-1,2024-05-27,0.008061565875427355,0.02628287818201304,0.034344444057440394
1626,PETR4,2024-05-27,NEUTRO,0,2024-05-27,0.008061565875427355,0.02628287818201304,0.034344444057440394
1627,PETR4,2024-05-29,POSITIVO,1,2024-05-29,0.00639592449347163,0.031341221697212596,0.037737146190684225
1628,PETR4,2024-05-15,NEGATIVO,-1,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1629,PETR4,2024-05-15,NEGATIVO,-1,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1630,PETR4,2024-05-14,NEUTRO,0,2024-05-14,-0.022164717163998388,-0.05658230787999384,-0.07874702504399222
1631,PETR4,2024-05-15,NEGATIVO,-1,2024-05-15,-0.056663664413439396,-0.03213613962076294,-0.08879980403420235
1632,PETR4,2024-05-23,NEUTRO,0,2024-05-23,-0.0021390947354010493,-0.002252119678031416,-0.004391214413432465
1633,PETR4,2024-05-16,NEGATIVO,-1,2024-05-16,-0.0325201232026698,-0.015551877310416238,-0.04807200051308604
1634,PETR4,2024-05-23,POSITIVO,1,2024-05-23,-0.0021390947354010493,-0.002252119678031416,-0.004391214413432465
8625,BBAS3,2023-10-05,NEUTRO,0,2023-10-05,0.0043324044349902875,0.0332236541402095,0.03755605857519979
8626,BBAS3,2023-10-16,POSITIVO,1,2023-10-16,0.014032932447402077,-0.004802562591869872,0.009230369855532205
8627,BBAS3,2023-10-06,NEGATIVO,-1,2023-10-06,0.0336248778857665,-0.013050213416446937,0.020574664469319562
8628,BBAS3,2023-10-04,NEUTRO,0,2023-10-04,0.00528312709817336,0.0043653421582587094,0.00964846925643207
8629,BBAS3,2023-10-11,POSITIVO,1,2023-10-11,0.0065310026502014284,0.005863875216006538,0.012394877866207967
8630,BBAS3,2023-10-06,NEUTRO,0,2023-10-06,0.0336248778857665,-0.013050213416446937,0.020574664469319562
8631,BBAS3,2023-10-05,NEGATIVO,-1,2023-10-05,0.0043324044349902875,0.0332236541402095,0.03755605857519979
8632,BBAS3,2023-10-30,NEUTRO,0,2023-10-30,-0.0017366780927356102,-0.0076225344911342195,-0.00935921258386983
8633,BBAS3,2023-10-17,NEUTRO,0,2023-10-17,-0.004796880168034503,0.008542701038856317,0.0037458208708218144
8634,BBAS3,2023-10-19,POSITIVO,1,2023-10-19,0.00778770892548448,0.0027389500096030913,0.010526658935087571
8635,BBAS3,2023-10-12,NEUTRO,0,2023-10-13,0.005888824377310276,0.013975823263572874,0.01986464764088315
8636,BBAS3,2023-10-04,NEUTRO,0,2023-10-04,0.00528312709817336,0.0043653421582587094,0.00964846925643207
8637,BBAS3,2023-10-13,NEUTRO,0,2023-10-13,0.005888824377310276,0.013975823263572874,0.01986464764088315
8638,BBAS3,2023-10-15,NEGATIVO,-1,2023-10-16,0.014032932447402077,-0.004802562591869872,0.009230369855532205
8639,BBAS3,2023-10-16,NEUTRO,0,2023-10-16,0.014032932447402077,-0.004802562591869872,0.009230369855532205
3960,BPAC11,2024-05-06,NEUTRO,0,2024-05-06,-0.0051442068274810985,-0.0021181168656944516,-0.00726232369317555
3961,BPAC11,2024-05-04,POSITIVO,1,2024-05-06,-0.0051442068274810985,-0.0021181168656944516,-0.00726232369317555
3962,BPAC11,2024-05-14,NEUTRO,0,2024-05-14,0.014677985369609094,0.025181925322457333,0.03985991069206643
3963,BPAC11,2024-05-17,NEUTRO,0,2024-05-17,-0.01582965577591871,-0.014977666415277568,-0.03080732219119628
3964,BPAC11,2024-05-22,NEGATIVO,-1,2024-05-22,-0.014976706706652819,-0.009992841080232115,-0.024969547786884934
3965,BPAC11,2024-05-03,NEUTRO,0,2024-05-03,0.02130014172091204,-0.005144084099757727,0.016156057621154313
3966,BPAC11,2024-05-29,NEUTRO,0,2024-05-29,0.0004868836572239077,-0.0048491875313422745,-0.004362303874118367
3967,BPAC11,2024-05-23,NEUTRO,0,2024-05-23,-0.009871590254570902,-0.010435255960794037,-0.020306846215364938
3968,BPAC11,2024-06-03,POSITIVO,1,2024-06-03,0.03161425619962559,-0.006418223413220054,0.02519603278640553
3969,BPAC11,2024-06-24,NEUTRO,0,2024-06-24,-0.0007232673342751246,-0.000802207394562709,-0.0015254747288378336
3970,BPAC11,2024-06-05,POSITIVO,1,2024-06-05,0.010863278315309838,0.010838979880815372,0.02170225819612521
3971,BPAC11,2024-06-25,NEUTRO,0,2024-06-25,-0.0009786319984054076,-0.011627918173650286,-0.012606550172055694
3972,BPAC11,2024-06-28,POSITIVO,1,2024-06-28,-0.03590672800455485,0.0006684645997259552,-0.03523826340482889
3973,BPAC11,2024-06-28,POSITIVO,1,2024-06-28,-0.03590672800455485,0.0006684645997259552,-0.03523826340482889
3974,BPAC11,2024-06-04,POSITIVO,1,2024-06-04,-0.0063920097176465825,0.01092071531414848,0.004528705596501898
6300,BBDC4,2023-12-22,NEUTRO,0,2023-12-22,0.011013248075465783,-0.0027644481725298915,0.00824879990293589
6301,BBDC4,2023-12-12,POSITIVO,1,2023-12-12,0.0005784939695105771,0.019350381801130065,0.01992887577064064
6302,BBDC4,2023-12-21,NEUTRO,0,2023-12-21,-0.010446565235742267,0.010886865390700523,0.00044030015495825567
6303,BBDC4,2023-12-08,NEGATIVO,-1,2023-12-08,0.008213872128706803,-0.00520062432608146,0.003013247802625343
6304,BBDC4,2023-12-05,NEUTRO,0,2023-12-05,0.009593446931857413,0.00099995800155603,0.010593404933413443
6305,BBDC4,2023-12-22,NEUTRO,0,2023-12-22,0.011013248075465783,-0.0027644481725298915,0.00824879990293589
6306,BBDC4,2023-12-06,NEGATIVO,-1,2023-12-06,0.0013707423340115106,0.0002791827861187337,0.0016499251201302443
6307,BBDC4,2023-12-22,NEUTRO,0,2023-12-22,0.011013248075465783,-0.0027644481725298915,0.00824879990293589
6308,BBDC4,2023-12-08,NEUTRO,0,2023-12-08,0.008213872128706803,-0.00520062432608146,0.003013247802625343
6309,BBDC4,2023-12-05,NEUTRO,0,2023-12-05,0.009593446931857413,0.00099995800155603,0.010593404933413443
